RH342	storage	luks	Lecture	10-15
RH342	storage	luks	GE	10-15
RH342	storage	iscsi	GE	10-15
RH342	storage	iscsi	Lecture	15-20
RH342	rpm	dependency	Lecture	10-15
RH342	rpm	dependency	GE	10-15
RH342	rpm	rpmdb	Lecture	5-10
RH342	rpm	rpmdb	GE	10-15
RH342	rpm	changedfiles	GE	15-20
RH342	rpm	changedfiles	Lecture	5-10
RH342	rpm	subscription	Lecture	15-20
RH342	network	testing	GE	20-25
RH342	network	testing	Lecture	20-25
RH342	network	resolving	GE	20-25
RH342	network	resolving	Lecture	20-25
RH342	network	traffic	GE	20-25
RH342	network	traffic	Lecture	10-15
RH342	application	dependencies	GE	10-15
RH342	application	dependencies	Lecture	10-15
RH342	application	memoryleaks	Lecture	5
RH342	application	memoryleaks	GE	5-10
RH342	application	debugging	Lecture	10-15
RH342	application	debugging	GE	10-15
RH342	application	container	GE	10-15
RH342	application	container	Lecture	15-20
RH342	security	selinux	Lecture	15-20
RH342	security	selinux	GE	5-10
RH342	security	authentation	Lecture	5-10
RH342	security	authentication	GE	10-15
RH342	security	ldap	GE	15-20
RH342	security	ldap	Lecture	10-15
RH342	kernel	crashdump	Lecture	30-35
RH342	kernel	crashdump	GE	10-15
RH342	kernel	systemtap	GE	10-15
RH342	kernel	systemtap	Lecture	10-15
TL112	intro	sre	Quiz	15-20
TL112	intro	sre	Lecture	5-10
TL112	intro	history	Lecture	5-10
TL112	ready	readiness	Quiz	5-10
TL112	ready	readiness	Lecture	15-20
TL112	ready	journey	Lecture	15-20
TL112	ready	change	Lecture	25-30
TL112	toil	toil	Lecture	5-10
TL112	toil	automate	Lecture	10-15
TL112	toil	automate	Quiz	5-10
TL112	toil	costs	Lecture	10-15
TL112	budget	budget	Lecture	5-10
TL112	budget	establish	Quiz	5-10
TL112	budget	establish	Lecture	5-10
TL112	incident	intro	Lecture	5
TL112	incident	managing	Lecture	5
TL112	incident	postmortem	Lecture	5
DO280	architecture	features	Quiz	15-20
DO280	architecture	features	Lecture	10-15
DO280	architecture	architecture	Lecture	5-10
DO280	architecture	architecture	Quiz	5-10
DO280	architecture	operators	Lecture	5-10
DO280	install	methods	Lecture	5-10
DO280	install	methods	Quiz	5-10
DO280	install	troubleshoot	Lecture	25-30
DO280	install	troubleshoot	GE	20-25
DO280	install	storage	Lecture	10-15
DO280	install	storage	GE	15-20
DO280	auth	providers	GE	35-40
DO280	auth	providers	Lecture	20-25
DO280	auth	rbac	GE	15-20
DO280	auth	rbac	Lecture	10-15
DO280	authorization	secrets	GE	20-25
DO280	authorization	secrets	Lecture	15-20
DO280	authorization	scc	Lecture	5-10
DO280	authorization	scc	GE	10-15
DO280	network	sdn	Lecture	15-20
DO280	network	sdn	GE	30-35
DO280	network	ingress	GE	35-40
DO280	network	ingress	Lecture	15-20
DO280	network	policy	GE	30-35
DO280	network	policy	Lecture	5-10
DO280	schedule	pods	Lecture	20-25
DO280	schedule	pods	GE	20-25
DO280	schedule	limit	Lecture	15-20
DO280	schedule	limit	GE	40-45
DO280	schedule	scale	Lecture	10-15
DO280	schedule	scale	GE	25-30
DO280	update	cluster	Quiz	10-15
DO280	update	cluster	Lecture	20-25
DO280	console	admin	Lecture	5-10
DO280	console	admin	GE	25-30
DO280	console	workloads	Lecture	5-10
DO280	console	workloads	GE	25-30
DO280	console	metrics	Lecture	5-10
DO280	console	metrics	GE	20-25
